country_id,month_id,country,gwcode,isoab,year,month,main_mean_ln,main_mean,main_dich
1,554,Guyana,110,GUY,2026,2,0.007,0.007,0.0
2,554,Suriname,115,SUR,2026,2,0.004,0.004,0.0
3,554,Trinidad and Tobago,52,TTO,2026,2,0.072,0.0746,0.0
4,554,Venezuela,101,VEN,2026,2,1.6126,4.0159,0.0
5,554,Samoa,990,WSM,2026,2,0.004,0.004,0.0
6,554,Tonga,972,TON,2026,2,0.004,0.004,0.0
7,554,Argentina,160,ARG,2026,2,0.0412,0.042,0.0
8,554,Bolivia,145,BOL,2026,2,0.0043,0.0043,0.0
9,554,Brazil,140,BRA,2026,2,0.2417,0.2735,0.0
10,554,Chile,155,CHL,2026,2,0.0068,0.0068,0.0
11,554,Ecuador,130,ECU,2026,2,0.4634,0.5895,0.0
12,554,Paraguay,150,PRY,2026,2,0.0046,0.0047,0.0
13,554,Peru,135,PER,2026,2,0.0684,0.0708,0.0
14,554,Uruguay,165,URY,2026,2,0.004,0.004,0.0
16,554,Guatemala,90,GTM,2026,2,0.037,0.0377,0.0
17,554,Mexico,70,MEX,2026,2,1.9543,6.0586,0.0
18,554,Barbados,53,BRB,2026,2,0.004,0.004,0.0
19,554,Dominica,54,DMA,2026,2,0.007,0.007,0.0
20,554,Grenada,55,GRD,2026,2,0.004,0.004,0.0
21,554,St. Lucia,56,LCA,2026,2,0.004,0.004,0.0
22,554,St. Vincent and the Grenadines,57,VCT,2026,2,0.004,0.004,0.0
23,554,Dominican Republic,42,DOM,2026,2,0.0416,0.0425,0.0
24,554,Haiti,41,HTI,2026,2,3.3335,27.0371,0.6548
25,554,Jamaica,51,JAM,2026,2,0.0271,0.0274,0.0
26,554,Bahamas,31,BHS,2026,2,0.0041,0.0041,0.0
27,554,Belize,80,BLZ,2026,2,0.0054,0.0055,0.0
28,554,Colombia,100,COL,2026,2,3.4821,31.5288,0.8642
29,554,Costa Rica,94,CRI,2026,2,0.0045,0.0045,0.0
30,554,Cuba,40,CUB,2026,2,0.0075,0.0075,0.0
31,554,El Salvador,92,SLV,2026,2,0.0068,0.0069,0.0
32,554,Honduras,91,HND,2026,2,0.0207,0.0209,0.0
33,554,Nicaragua,93,NIC,2026,2,0.0143,0.0144,0.0
34,554,Panama,95,PAN,2026,2,0.0074,0.0074,0.0
35,554,Antigua and Barbuda,58,ATG,2026,2,0.0041,0.0041,0.0
36,554,St. Kitts and Nevis,60,KNA,2026,2,0.004,0.004,0.0
37,554,Iceland,395,ISL,2026,2,0.004,0.004,0.0
38,554,Ireland,205,IRL,2026,2,0.004,0.004,0.0
39,554,United Kingdom,200,GBR,2026,2,0.0053,0.0053,0.0
40,554,Cape Verde,402,CPV,2026,2,0.004,0.004,0.0
41,554,Cote d'Ivoire,437,CIV,2026,2,0.0431,0.044,0.0
42,554,Ghana,452,GHA,2026,2,0.0448,0.0458,0.0
43,554,Liberia,450,LBR,2026,2,0.0051,0.0051,0.0
45,554,Portugal,235,PRT,2026,2,0.004,0.004,0.0
46,554,Spain,230,ESP,2026,2,0.0101,0.0102,0.0
47,554,Burkina Faso,439,BFA,2026,2,4.8743,129.8815,1.0
48,554,Guinea,438,GIN,2026,2,0.0099,0.0099,0.0
49,554,Guinea-Bissau,404,GNB,2026,2,0.0042,0.0042,0.0
50,554,Mali,432,MLI,2026,2,4.2432,68.6336,0.9997
52,554,Senegal,433,SEN,2026,2,0.0089,0.009,0.0
53,554,Sierra Leone,451,SLE,2026,2,0.0045,0.0045,0.0
54,554,The Gambia,420,GMB,2026,2,0.0041,0.0041,0.0
55,554,Djibouti,522,DJI,2026,2,0.0914,0.0957,0.0
56,554,Eritrea,531,ERI,2026,2,0.0308,0.0312,0.0
57,554,Ethiopia,530,ETH,2026,2,5.0916,161.6531,1.0
58,554,Mongolia,712,MNG,2026,2,0.0047,0.0047,0.0
60,554,Iraq,645,IRQ,2026,2,1.6147,4.0261,0.0
62,554,Jordan,663,JOR,2026,2,0.0225,0.0227,0.0
63,554,Kazakhstan,705,KAZ,2026,2,0.0106,0.0107,0.0
64,554,Norway,385,NOR,2026,2,0.0071,0.0071,0.0
65,554,Russia,365,RUS,2026,2,3.9512,50.9961,0.9966
66,554,Sweden,380,SWE,2026,2,0.0072,0.0072,0.0
67,554,Algeria,615,DZA,2026,2,0.516,0.6753,0.0
69,554,Cameroon,471,CMR,2026,2,3.5471,33.7112,0.9152
70,554,Central African Republic,482,CAF,2026,2,2.6018,12.4882,0.0049
73,554,Tunisia,616,TUN,2026,2,0.0792,0.0824,0.0
74,554,Benin,434,BEN,2026,2,2.5029,11.2182,0.0022
76,554,Equatorial Guinea,411,GNQ,2026,2,0.012,0.0121,0.0
77,554,Kiribati,970,KIR,2026,2,0.004,0.004,0.0
78,554,Niger,436,NER,2026,2,3.858,46.3712,0.9927
79,554,Nigeria,475,NGA,2026,2,4.7835,118.5203,1.0
80,554,Sao Tome and Principe,403,STP,2026,2,0.0045,0.0045,0.0
81,554,Togo,461,TGO,2026,2,0.498,0.6454,0.0
82,554,Albania,339,ALB,2026,2,0.0051,0.0051,0.0
83,554,Bosnia and Herzegovina,346,BIH,2026,2,0.0047,0.0047,0.0
84,554,Croatia,344,HRV,2026,2,0.0051,0.0052,0.0
85,554,Italy,325,ITA,2026,2,0.0141,0.0142,0.0
86,554,Macedonia,343,MKD,2026,2,0.0043,0.0043,0.0
87,554,Malta,338,MLT,2026,2,0.0078,0.0079,0.0
89,554,Bulgaria,355,BGR,2026,2,0.0124,0.0124,0.0
90,554,Cyprus,352,CYP,2026,2,0.025,0.0253,0.0
92,554,Georgia,372,GEO,2026,2,0.0174,0.0175,0.0
93,554,Greece,350,GRC,2026,2,0.0058,0.0058,0.0
94,554,Lebanon,660,LBN,2026,2,3.1799,23.0455,0.3519
96,554,Turkey,640,TUR,2026,2,2.6396,13.0081,0.0066
97,554,Austria,305,AUT,2026,2,0.0053,0.0054,0.0
98,554,Czech Republic,316,CZE,2026,2,0.0047,0.0047,0.0
99,554,Denmark,390,DNK,2026,2,0.0071,0.0071,0.0
100,554,Hungary,310,HUN,2026,2,0.032,0.0325,0.0
101,554,Poland,290,POL,2026,2,0.0575,0.0591,0.0
102,554,Slovakia,317,SVK,2026,2,0.0074,0.0074,0.0
103,554,Slovenia,349,SVN,2026,2,0.0047,0.0047,0.0
104,554,Belgium,211,BEL,2026,2,0.0224,0.0226,0.0
105,554,France,220,FRA,2026,2,0.0212,0.0214,0.0
107,554,Luxembourg,212,LUX,2026,2,0.0042,0.0042,0.0
108,554,Netherlands,210,NLD,2026,2,0.0057,0.0057,0.0
109,554,Switzerland,225,CHE,2026,2,0.0075,0.0075,0.0
110,554,Belarus,370,BLR,2026,2,0.0269,0.0273,0.0
111,554,Estonia,366,EST,2026,2,0.0394,0.0402,0.0
112,554,Finland,375,FIN,2026,2,0.0072,0.0072,0.0
113,554,Latvia,367,LVA,2026,2,0.0501,0.0514,0.0
114,554,Lithuania,368,LTU,2026,2,0.0452,0.0463,0.0
115,554,Moldova,359,MDA,2026,2,0.0068,0.0068,0.0
116,554,Romania,360,ROU,2026,2,0.0199,0.0201,0.0
117,554,Ukraine,369,UKR,2026,2,8.2196,3712.1304,1.0
118,554,Maldives,781,MDV,2026,2,0.004,0.004,0.0
119,554,Oman,698,OMN,2026,2,0.0414,0.0423,0.0
120,554,Somalia,520,SOM,2026,2,5.2314,186.0571,1.0
121,554,Sri Lanka,780,LKA,2026,2,0.0087,0.0087,0.0
122,554,Turkmenistan,701,TKM,2026,2,0.0147,0.0148,0.0
123,554,Uzbekistan,704,UZB,2026,2,0.0154,0.0155,0.0
124,554,Yemen,678,YEM,2026,2,4.7737,117.359,1.0
125,554,Armenia,371,ARM,2026,2,0.0651,0.0672,0.0
126,554,Azerbaijan,373,AZE,2026,2,0.0751,0.078,0.0
127,554,Bahrain,692,BHR,2026,2,0.0047,0.0047,0.0
128,554,Iran,630,IRN,2026,2,3.415,29.418,0.7865
129,554,Kuwait,690,KWT,2026,2,0.0169,0.017,0.0
130,554,Qatar,694,QAT,2026,2,0.4068,0.5019,0.0
131,554,Saudi Arabia,670,SAU,2026,2,0.3781,0.4595,0.0
132,554,United Arab Emirates,696,ARE,2026,2,0.0085,0.0085,0.0
133,554,Afghanistan,700,AFG,2026,2,3.335,27.0786,0.6575
134,554,Kyrgyzstan,703,KGZ,2026,2,0.0245,0.0248,0.0
135,554,Nepal,790,NPL,2026,2,0.0087,0.0087,0.0
136,554,Pakistan,770,PAK,2026,2,5.1758,175.9387,1.0
137,554,Tajikistan,702,TJK,2026,2,0.9036,1.4685,0.0
138,554,Bangladesh,771,BGD,2026,2,0.1296,0.1383,0.0
139,554,Bhutan,760,BTN,2026,2,0.0053,0.0053,0.0
140,554,Brunei,835,BRN,2026,2,0.0041,0.0041,0.0
142,554,Japan,740,JPN,2026,2,0.0073,0.0073,0.0
143,554,North Korea,731,PRK,2026,2,0.0931,0.0975,0.0
144,554,Palau,986,PLW,2026,2,0.004,0.004,0.0
145,554,Philippines,840,PHL,2026,2,3.0959,21.1068,0.215
146,554,South Korea,732,KOR,2026,2,0.0078,0.0078,0.0
147,554,Cambodia,811,KHM,2026,2,2.6893,13.7219,0.0099
148,554,Laos,812,LAO,2026,2,0.017,0.0171,0.0
149,554,Myanmar,775,MMR,2026,2,4.9045,133.8997,1.0
150,554,Thailand,800,THA,2026,2,2.4062,10.0918,0.001
151,554,Vietnam,816,VNM,2026,2,0.0331,0.0337,0.0
152,554,Marshall Is.,983,MHL,2026,2,0.004,0.004,0.0
153,554,Micronesia,987,FSM,2026,2,0.004,0.004,0.0
154,554,Botswana,571,BWA,2026,2,0.004,0.004,0.0
155,554,Burundi,516,BDI,2026,2,2.3676,9.6714,0.0007
156,554,Rwanda,517,RWA,2026,2,0.224,0.2511,0.0
157,554,Zambia,551,ZMB,2026,2,0.0164,0.0165,0.0
158,554,Zimbabwe,552,ZWE,2026,2,0.0112,0.0112,0.0
159,554,Comoros,581,COM,2026,2,0.0043,0.0043,0.0
160,554,Lesotho,570,LSO,2026,2,0.0051,0.0051,0.0
161,554,Malawi,553,MWI,2026,2,0.0072,0.0072,0.0
162,554,Mozambique,541,MOZ,2026,2,3.3267,26.8459,0.6421
163,554,South Africa,560,ZAF,2026,2,0.0339,0.0345,0.0
164,554,Swaziland,572,SWZ,2026,2,0.0089,0.0089,0.0
165,554,Angola,540,AGO,2026,2,0.7191,1.0526,0.0
166,554,Congo,484,COG,2026,2,0.0244,0.0247,0.0
167,554,"Congo, DRC",490,COD,2026,2,4.5861,97.1135,1.0
168,554,Fiji,950,FJI,2026,2,0.0045,0.0046,0.0
169,554,Gabon,481,GAB,2026,2,0.0066,0.0066,0.0
170,554,Namibia,565,NAM,2026,2,0.0041,0.0041,0.0
171,554,New Zealand,920,NZL,2026,2,0.004,0.004,0.0
172,554,Madagascar,580,MDG,2026,2,0.016,0.0161,0.0
173,554,Mauritius,590,MUS,2026,2,0.007,0.007,0.0
174,554,Seychelles,591,SYC,2026,2,0.004,0.004,0.0
176,554,Timor Leste,860,TLS,2026,2,0.0129,0.013,0.0
177,554,Australia,900,AUS,2026,2,0.0288,0.0292,0.0
178,554,Nauru,971,NRU,2026,2,0.004,0.004,0.0
179,554,Papua New Guinea,910,PNG,2026,2,0.0176,0.0178,0.0
180,554,Solomon Is.,940,SLB,2026,2,0.0076,0.0076,0.0
181,554,Tuvalu,973,TUV,2026,2,0.004,0.004,0.0
182,554,Vanuatu,935,VUT,2026,2,0.0051,0.0051,0.0
183,554,Canada,20,CAN,2026,2,0.0091,0.0091,0.0
184,554,Germany,260,DEU,2026,2,0.0257,0.026,0.0
198,554,Taiwan,713,TWN,2026,2,0.0203,0.0205,0.0
199,554,China,710,CHN,2026,2,0.0719,0.0746,0.0
205,554,Malaysia,820,MYS,2026,2,0.016,0.0161,0.0
206,554,Singapore,830,SGP,2026,2,0.0041,0.0041,0.0
209,554,Indonesia,850,IDN,2026,2,2.2856,8.8314,0.0004
213,554,Libya,620,LBY,2026,2,0.4418,0.5555,0.0
214,554,Chad,483,TCD,2026,2,0.8547,1.3507,0.0
218,554,Israel,666,ISR,2026,2,4.8139,122.2103,1.0
220,554,Syria,652,SYR,2026,2,4.7877,119.0292,1.0
222,554,Egypt,651,EGY,2026,2,0.0756,0.0785,0.0
223,554,India,750,IND,2026,2,3.8253,44.8476,0.9905
231,554,Montenegro,341,MNE,2026,2,0.0039,0.0039,0.0
232,554,Kosovo,347,XKX,2026,2,0.0039,0.0039,0.0
233,554,Serbia,340,SRB,2026,2,0.0072,0.0072,0.0
234,554,United States,2,USA,2026,2,0.0149,0.015,0.0
235,554,Uganda,500,UGA,2026,2,0.092,0.0963,0.0
237,554,Kenya,501,KEN,2026,2,1.3522,2.8661,0.0
242,554,Tanzania,510,TZA,2026,2,0.1537,0.1662,0.0
243,554,Morocco,600,MAR,2026,2,0.1813,0.1988,0.0
244,554,Mauritania,435,MRT,2026,2,0.0434,0.0443,0.0
245,554,Sudan,625,SDN,2026,2,5.8751,355.0537,1.0
246,554,South Sudan,626,SSD,2026,2,2.8299,15.9443,0.0304
1,555,Guyana,110,GUY,2026,3,0.0056,0.0056,0.0
2,555,Suriname,115,SUR,2026,3,0.0055,0.0055,0.0
3,555,Trinidad and Tobago,52,TTO,2026,3,0.0602,0.0621,0.0
4,555,Venezuela,101,VEN,2026,3,1.8213,5.18,0.0
5,555,Samoa,990,WSM,2026,3,0.0055,0.0055,0.0
6,555,Tonga,972,TON,2026,3,0.0055,0.0055,0.0
7,555,Argentina,160,ARG,2026,3,0.0339,0.0345,0.0
8,555,Bolivia,145,BOL,2026,3,0.0057,0.0057,0.0
9,555,Brazil,140,BRA,2026,3,0.206,0.2287,0.0
10,555,Chile,155,CHL,2026,3,0.0097,0.0097,0.0
11,555,Ecuador,130,ECU,2026,3,0.5445,0.7238,0.0
12,555,Paraguay,150,PRY,2026,3,0.0053,0.0053,0.0
13,555,Peru,135,PER,2026,3,0.0531,0.0545,0.0
14,555,Uruguay,165,URY,2026,3,0.0056,0.0056,0.0
16,555,Guatemala,90,GTM,2026,3,0.0527,0.0541,0.0
17,555,Mexico,70,MEX,2026,3,2.0872,7.0623,0.0001
18,555,Barbados,53,BRB,2026,3,0.0055,0.0055,0.0
19,555,Dominica,54,DMA,2026,3,0.013,0.0131,0.0
20,555,Grenada,55,GRD,2026,3,0.0055,0.0055,0.0
21,555,St. Lucia,56,LCA,2026,3,0.0055,0.0055,0.0
22,555,St. Vincent and the Grenadines,57,VCT,2026,3,0.0055,0.0055,0.0
23,555,Dominican Republic,42,DOM,2026,3,0.0693,0.0718,0.0
24,555,Haiti,41,HTI,2026,3,3.3682,28.0261,0.7155
25,555,Jamaica,51,JAM,2026,3,0.0267,0.0271,0.0
26,555,Bahamas,31,BHS,2026,3,0.0055,0.0055,0.0
27,555,Belize,80,BLZ,2026,3,0.0054,0.0055,0.0
28,555,Colombia,100,COL,2026,3,3.5118,32.5077,0.8901
29,555,Costa Rica,94,CRI,2026,3,0.0063,0.0063,0.0
30,555,Cuba,40,CUB,2026,3,0.0061,0.0061,0.0
31,555,El Salvador,92,SLV,2026,3,0.0073,0.0074,0.0
32,555,Honduras,91,HND,2026,3,0.0219,0.0221,0.0
33,555,Nicaragua,93,NIC,2026,3,0.0064,0.0065,0.0
34,555,Panama,95,PAN,2026,3,0.0091,0.0091,0.0
35,555,Antigua and Barbuda,58,ATG,2026,3,0.005,0.005,0.0
36,555,St. Kitts and Nevis,60,KNA,2026,3,0.0049,0.0049,0.0
37,555,Iceland,395,ISL,2026,3,0.0055,0.0055,0.0
38,555,Ireland,205,IRL,2026,3,0.0055,0.0055,0.0
39,555,United Kingdom,200,GBR,2026,3,0.0076,0.0077,0.0
40,555,Cape Verde,402,CPV,2026,3,0.0055,0.0055,0.0
41,555,Cote d'Ivoire,437,CIV,2026,3,0.0789,0.0821,0.0
42,555,Ghana,452,GHA,2026,3,0.064,0.0661,0.0
43,555,Liberia,450,LBR,2026,3,0.0055,0.0055,0.0
45,555,Portugal,235,PRT,2026,3,0.0055,0.0055,0.0
46,555,Spain,230,ESP,2026,3,0.0071,0.0071,0.0
47,555,Burkina Faso,439,BFA,2026,3,4.9243,136.5956,1.0
48,555,Guinea,438,GIN,2026,3,0.0131,0.0132,0.0
49,555,Guinea-Bissau,404,GNB,2026,3,0.0055,0.0055,0.0
50,555,Mali,432,MLI,2026,3,4.1801,64.3741,0.9995
52,555,Senegal,433,SEN,2026,3,0.009,0.0091,0.0
53,555,Sierra Leone,451,SLE,2026,3,0.0052,0.0052,0.0
54,555,The Gambia,420,GMB,2026,3,0.0055,0.0055,0.0
55,555,Djibouti,522,DJI,2026,3,0.0677,0.0701,0.0
56,555,Eritrea,531,ERI,2026,3,0.029,0.0294,0.0
57,555,Ethiopia,530,ETH,2026,3,5.1057,163.9653,1.0
58,555,Mongolia,712,MNG,2026,3,0.0063,0.0064,0.0
60,555,Iraq,645,IRQ,2026,3,1.8691,5.4824,0.0
62,555,Jordan,663,JOR,2026,3,0.0229,0.0232,0.0
63,555,Kazakhstan,705,KAZ,2026,3,0.0118,0.0119,0.0
64,555,Norway,385,NOR,2026,3,0.0057,0.0058,0.0
65,555,Russia,365,RUS,2026,3,4.1762,64.1181,0.9994
66,555,Sweden,380,SWE,2026,3,0.0066,0.0066,0.0
67,555,Algeria,615,DZA,2026,3,0.6951,1.004,0.0
69,555,Cameroon,471,CMR,2026,3,3.6365,36.9605,0.9572
70,555,Central African Republic,482,CAF,2026,3,2.8248,15.8572,0.0292
73,555,Tunisia,616,TUN,2026,3,0.0532,0.0546,0.0
74,555,Benin,434,BEN,2026,3,2.483,10.9773,0.0019
76,555,Equatorial Guinea,411,GNQ,2026,3,0.009,0.009,0.0
77,555,Kiribati,970,KIR,2026,3,0.0055,0.0055,0.0
78,555,Niger,436,NER,2026,3,3.82,44.6059,0.9901
79,555,Nigeria,475,NGA,2026,3,4.8441,125.9935,1.0
80,555,Sao Tome and Principe,403,STP,2026,3,0.0059,0.0059,0.0
81,555,Togo,461,TGO,2026,3,0.438,0.5497,0.0
82,555,Albania,339,ALB,2026,3,0.0055,0.0055,0.0
83,555,Bosnia and Herzegovina,346,BIH,2026,3,0.0053,0.0053,0.0
84,555,Croatia,344,HRV,2026,3,0.006,0.006,0.0
85,555,Italy,325,ITA,2026,3,0.0093,0.0093,0.0
86,555,Macedonia,343,MKD,2026,3,0.0057,0.0057,0.0
87,555,Malta,338,MLT,2026,3,0.006,0.006,0.0
89,555,Bulgaria,355,BGR,2026,3,0.0085,0.0085,0.0
90,555,Cyprus,352,CYP,2026,3,0.0136,0.0137,0.0
92,555,Georgia,372,GEO,2026,3,0.0172,0.0173,0.0
93,555,Greece,350,GRC,2026,3,0.0069,0.0069,0.0
94,555,Lebanon,660,LBN,2026,3,3.0405,19.9147,0.1485
96,555,Turkey,640,TUR,2026,3,2.5539,11.8565,0.0033
97,555,Austria,305,AUT,2026,3,0.0066,0.0067,0.0
98,555,Czech Republic,316,CZE,2026,3,0.0051,0.0051,0.0
99,555,Denmark,390,DNK,2026,3,0.0131,0.0132,0.0
100,555,Hungary,310,HUN,2026,3,0.0121,0.0122,0.0
101,555,Poland,290,POL,2026,3,0.0819,0.0854,0.0
102,555,Slovakia,317,SVK,2026,3,0.0064,0.0064,0.0
103,555,Slovenia,349,SVN,2026,3,0.0054,0.0054,0.0
104,555,Belgium,211,BEL,2026,3,0.0112,0.0112,0.0
105,555,France,220,FRA,2026,3,0.0098,0.0099,0.0
107,555,Luxembourg,212,LUX,2026,3,0.0056,0.0056,0.0
108,555,Netherlands,210,NLD,2026,3,0.0056,0.0056,0.0
109,555,Switzerland,225,CHE,2026,3,0.0057,0.0057,0.0
110,555,Belarus,370,BLR,2026,3,0.1909,0.2104,0.0
111,555,Estonia,366,EST,2026,3,0.0261,0.0264,0.0
112,555,Finland,375,FIN,2026,3,0.0131,0.0131,0.0
113,555,Latvia,367,LVA,2026,3,0.0194,0.0196,0.0
114,555,Lithuania,368,LTU,2026,3,0.0249,0.0252,0.0
115,555,Moldova,359,MDA,2026,3,0.0081,0.0081,0.0
116,555,Romania,360,ROU,2026,3,0.0143,0.0144,0.0
117,555,Ukraine,369,UKR,2026,3,8.0929,3270.0212,1.0
118,555,Maldives,781,MDV,2026,3,0.0055,0.0055,0.0
119,555,Oman,698,OMN,2026,3,0.0156,0.0157,0.0
120,555,Somalia,520,SOM,2026,3,5.1105,164.7558,1.0
121,555,Sri Lanka,780,LKA,2026,3,0.0099,0.0099,0.0
122,555,Turkmenistan,701,TKM,2026,3,0.0176,0.0177,0.0
123,555,Uzbekistan,704,UZB,2026,3,0.0433,0.0442,0.0
124,555,Yemen,678,YEM,2026,3,4.7718,117.1338,1.0
125,555,Armenia,371,ARM,2026,3,0.1173,0.1244,0.0
126,555,Azerbaijan,373,AZE,2026,3,0.2478,0.2812,0.0
127,555,Bahrain,692,BHR,2026,3,0.0056,0.0057,0.0
128,555,Iran,630,IRN,2026,3,3.0756,20.6632,0.1884
129,555,Kuwait,690,KWT,2026,3,0.0117,0.0118,0.0
130,555,Qatar,694,QAT,2026,3,0.4194,0.5211,0.0
131,555,Saudi Arabia,670,SAU,2026,3,0.4378,0.5492,0.0
132,555,United Arab Emirates,696,ARE,2026,3,0.0057,0.0057,0.0
133,555,Afghanistan,700,AFG,2026,3,3.201,23.5562,0.3919
134,555,Kyrgyzstan,703,KGZ,2026,3,0.0909,0.0952,0.0
135,555,Nepal,790,NPL,2026,3,0.0078,0.0078,0.0
136,555,Pakistan,770,PAK,2026,3,5.1855,177.6699,1.0
137,555,Tajikistan,702,TJK,2026,3,0.9341,1.545,0.0
138,555,Bangladesh,771,BGD,2026,3,0.1227,0.1306,0.0
139,555,Bhutan,760,BTN,2026,3,0.0063,0.0063,0.0
140,555,Brunei,835,BRN,2026,3,0.005,0.005,0.0
142,555,Japan,740,JPN,2026,3,0.0149,0.015,0.0
143,555,North Korea,731,PRK,2026,3,0.0414,0.0423,0.0
144,555,Palau,986,PLW,2026,3,0.0049,0.0049,0.0
145,555,Philippines,840,PHL,2026,3,2.9901,18.8882,0.1037
146,555,South Korea,732,KOR,2026,3,0.0153,0.0154,0.0
147,555,Cambodia,811,KHM,2026,3,2.5594,11.9274,0.0035
148,555,Laos,812,LAO,2026,3,0.0219,0.0221,0.0
149,555,Myanmar,775,MMR,2026,3,4.7574,115.4473,1.0
150,555,Thailand,800,THA,2026,3,2.172,7.7758,0.0001
151,555,Vietnam,816,VNM,2026,3,0.0283,0.0287,0.0
152,555,Marshall Is.,983,MHL,2026,3,0.0049,0.0049,0.0
153,555,Micronesia,987,FSM,2026,3,0.0049,0.0049,0.0
154,555,Botswana,571,BWA,2026,3,0.0055,0.0056,0.0
155,555,Burundi,516,BDI,2026,3,2.3903,9.9164,0.0009
156,555,Rwanda,517,RWA,2026,3,0.204,0.2263,0.0
157,555,Zambia,551,ZMB,2026,3,0.0186,0.0187,0.0
158,555,Zimbabwe,552,ZWE,2026,3,0.0123,0.0124,0.0
159,555,Comoros,581,COM,2026,3,0.0054,0.0054,0.0
160,555,Lesotho,570,LSO,2026,3,0.0055,0.0055,0.0
161,555,Malawi,553,MWI,2026,3,0.0094,0.0094,0.0
162,555,Mozambique,541,MOZ,2026,3,3.2174,23.9631,0.4242
163,555,South Africa,560,ZAF,2026,3,0.0118,0.0119,0.0
164,555,Swaziland,572,SWZ,2026,3,0.0081,0.0081,0.0
165,555,Angola,540,AGO,2026,3,0.7042,1.0222,0.0
166,555,Congo,484,COG,2026,3,0.0263,0.0267,0.0
167,555,"Congo, DRC",490,COD,2026,3,4.6411,102.6611,1.0
168,555,Fiji,950,FJI,2026,3,0.0055,0.0055,0.0
169,555,Gabon,481,GAB,2026,3,0.0074,0.0075,0.0
170,555,Namibia,565,NAM,2026,3,0.0052,0.0052,0.0
171,555,New Zealand,920,NZL,2026,3,0.0057,0.0057,0.0
172,555,Madagascar,580,MDG,2026,3,0.0218,0.022,0.0
173,555,Mauritius,590,MUS,2026,3,0.0057,0.0057,0.0
174,555,Seychelles,591,SYC,2026,3,0.0055,0.0055,0.0
176,555,Timor Leste,860,TLS,2026,3,0.0055,0.0055,0.0
177,555,Australia,900,AUS,2026,3,0.0149,0.015,0.0
178,555,Nauru,971,NRU,2026,3,0.0055,0.0055,0.0
179,555,Papua New Guinea,910,PNG,2026,3,0.0252,0.0255,0.0
180,555,Solomon Is.,940,SLB,2026,3,0.0159,0.0161,0.0
181,555,Tuvalu,973,TUV,2026,3,0.0055,0.0055,0.0
182,555,Vanuatu,935,VUT,2026,3,0.0056,0.0056,0.0
183,555,Canada,20,CAN,2026,3,0.0384,0.0391,0.0
184,555,Germany,260,DEU,2026,3,0.0298,0.0303,0.0
198,555,Taiwan,713,TWN,2026,3,0.0305,0.0309,0.0
199,555,China,710,CHN,2026,3,0.2112,0.2352,0.0
205,555,Malaysia,820,MYS,2026,3,0.0327,0.0333,0.0
206,555,Singapore,830,SGP,2026,3,0.0055,0.0056,0.0
209,555,Indonesia,850,IDN,2026,3,2.4537,10.6309,0.0015
213,555,Libya,620,LBY,2026,3,0.6362,0.8893,0.0
214,555,Chad,483,TCD,2026,3,0.6888,0.9914,0.0
218,555,Israel,666,ISR,2026,3,4.8502,126.7679,1.0
220,555,Syria,652,SYR,2026,3,4.7864,118.8657,1.0
222,555,Egypt,651,EGY,2026,3,0.1123,0.1189,0.0
223,555,India,750,IND,2026,3,3.7315,40.7418,0.9798
231,555,Montenegro,341,MNE,2026,3,0.005,0.005,0.0
232,555,Kosovo,347,XKX,2026,3,0.0051,0.0051,0.0
233,555,Serbia,340,SRB,2026,3,0.0066,0.0066,0.0
234,555,United States,2,USA,2026,3,0.0546,0.0562,0.0
235,555,Uganda,500,UGA,2026,3,0.108,0.114,0.0
237,555,Kenya,501,KEN,2026,3,1.5654,3.7846,0.0
242,555,Tanzania,510,TZA,2026,3,0.1584,0.1716,0.0
243,555,Morocco,600,MAR,2026,3,0.1745,0.1907,0.0
244,555,Mauritania,435,MRT,2026,3,0.0734,0.0761,0.0
245,555,Sudan,625,SDN,2026,3,5.8855,358.794,1.0
246,555,South Sudan,626,SSD,2026,3,2.8113,15.6313,0.0263
1,556,Guyana,110,GUY,2026,4,0.0114,0.0115,0.0
2,556,Suriname,115,SUR,2026,4,0.0097,0.0098,0.0
3,556,Trinidad and Tobago,52,TTO,2026,4,0.0324,0.0329,0.0
4,556,Venezuela,101,VEN,2026,4,1.476,3.3755,0.0
5,556,Samoa,990,WSM,2026,4,0.0098,0.0098,0.0
6,556,Tonga,972,TON,2026,4,0.0098,0.0098,0.0
7,556,Argentina,160,ARG,2026,4,0.0323,0.0328,0.0
8,556,Bolivia,145,BOL,2026,4,0.0107,0.0107,0.0
9,556,Brazil,140,BRA,2026,4,0.16,0.1735,0.0
10,556,Chile,155,CHL,2026,4,0.0186,0.0187,0.0
11,556,Ecuador,130,ECU,2026,4,0.4436,0.5583,0.0
12,556,Paraguay,150,PRY,2026,4,0.0066,0.0066,0.0
13,556,Peru,135,PER,2026,4,0.0636,0.0656,0.0
14,556,Uruguay,165,URY,2026,4,0.0097,0.0098,0.0
16,556,Guatemala,90,GTM,2026,4,0.0466,0.0477,0.0
17,556,Mexico,70,MEX,2026,4,2.1391,7.4918,0.0001
18,556,Barbados,53,BRB,2026,4,0.0097,0.0097,0.0
19,556,Dominica,54,DMA,2026,4,0.0188,0.019,0.0
20,556,Grenada,55,GRD,2026,4,0.0097,0.0097,0.0
21,556,St. Lucia,56,LCA,2026,4,0.0097,0.0097,0.0
22,556,St. Vincent and the Grenadines,57,VCT,2026,4,0.0097,0.0097,0.0
